INFO 2022-01-19 19:30:09,213 -> 127.0.0.1 - - [19/Jan/2022 19:30:09] "GET /final?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
INFO 2022-01-19 19:30:09,222 -> 127.0.0.1 - - [19/Jan/2022 19:30:09] "GET /final?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
INFO 2022-01-19 19:30:09,225 -> 127.0.0.1 - - [19/Jan/2022 19:30:09] "GET /final?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
INFO 2022-01-19 19:30:19,655 ->  * Detected change in 'c:\\Users\\anime\\OneDrive\\Desktop\\Bankbot2-main\\app.py', reloading
INFO 2022-01-19 19:30:19,918 ->  * Restarting with stat
WARNING 2022-01-19 19:30:22,826 ->  * Debugger is active!
INFO 2022-01-19 19:30:22,835 ->  * Debugger PIN: 119-950-930
INFO 2022-01-19 19:30:23,023 ->  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO 2022-01-19 19:30:26,274 -> The CSRF session token is missing.
INFO 2022-01-19 19:30:26,275 -> 127.0.0.1 - - [19/Jan/2022 19:30:26] "[31m[1mPOST / HTTP/1.1[0m" 400 -
INFO 2022-01-19 19:30:52,921 ->  * Restarting with stat
WARNING 2022-01-19 19:30:55,744 ->  * Debugger is active!
INFO 2022-01-19 19:30:55,753 ->  * Debugger PIN: 119-950-930
INFO 2022-01-19 19:30:55,930 ->  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO 2022-01-19 19:31:13,399 -> 127.0.0.1 - - [19/Jan/2022 19:31:13] "GET / HTTP/1.1" 200 -
INFO 2022-01-19 19:31:13,416 -> 127.0.0.1 - - [19/Jan/2022 19:31:13] "[36mGET /static/images/chatbox-icon.png HTTP/1.1[0m" 304 -
INFO 2022-01-19 19:31:18,176 -> 127.0.0.1 - - [19/Jan/2022 19:31:18] "[32mPOST / HTTP/1.1[0m" 302 -
